pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
7003,True,False,False,False,False,False,False,False,False,False
7018,False,False,False,False,False,False,False,False,False,False
7217,False,False,False,False,False,False,False,False,False,False
7220,False,False,False,False,False,False,False,False,False,False
7310,False,False,False,False,False,False,False,False,False,False
7350,False,False,False,False,False,False,False,False,False,False
7457,False,False,False,False,False,False,False,False,False,False
7481,False,False,False,False,False,False,False,False,False,False
7570,False,False,False,False,False,False,False,False,False,False
7611,False,False,False,False,False,False,False,False,False,False
7663,False,False,False,False,False,False,False,False,False,False
7664,False,False,False,False,False,False,False,False,False,False
7754,False,False,False,False,False,False,False,False,False,False
7870,False,False,False,False,False,False,False,False,False,False
7882,False,False,False,False,False,False,False,False,False,False
7908,False,False,False,False,False,False,False,False,False,False
8079,False,False,False,False,False,False,False,False,False,False
8146,False,False,False,False,False,False,False,False,False,False
8153,False,False,False,False,False,False,False,False,False,False
8237,False,False,False,False,False,False,False,False,False,False
8293,False,False,False,False,False,False,False,False,False,False
8364,False,False,False,False,False,False,False,False,False,False
8432,False,False,False,False,False,False,False,False,False,False
8455,False,False,False,False,False,False,False,False,False,False
8458,False,False,False,False,False,False,False,False,False,False
8461,False,False,False,False,False,False,False,False,False,False
8462,False,False,False,False,False,False,False,False,False,False
8464,False,False,False,False,False,False,False,False,False,False
8478,False,False,False,False,False,False,False,False,False,False
8479,False,False,False,False,False,False,False,False,False,False
8484,False,False,False,False,False,False,False,False,False,False
8620,False,False,False,False,False,False,False,False,False,False
8634,False,False,False,False,False,False,False,False,False,False
8679,False,False,False,False,False,False,False,False,False,False
8705,False,False,False,False,False,False,False,False,False,False
8764,False,False,False,False,False,False,False,False,False,False
8831,False,False,False,False,False,False,False,False,False,False
8878,False,False,False,False,False,False,False,False,False,False
8917,False,False,False,False,False,False,False,False,False,False
8940,False,False,False,False,False,False,False,False,False,False
9063,False,False,False,False,False,False,False,False,False,False
9067,False,False,False,False,False,False,False,False,False,False
9087,False,False,False,False,False,False,False,False,False,False
9118,False,False,False,False,False,False,False,False,False,False
9121,False,False,False,False,False,False,False,False,False,False
9235,False,False,False,False,False,False,False,False,False,False
9247,False,False,False,False,False,False,False,False,False,False
9254,False,False,False,False,False,False,False,False,False,False
9377,False,False,False,False,False,False,False,False,False,False
9432,False,False,False,False,False,False,False,False,False,False
9434,False,False,False,False,False,False,False,False,False,False
9522,False,False,False,False,False,False,False,False,False,False
9598,False,False,False,False,False,False,False,False,False,False
10200,False,False,False,False,False,False,False,False,False,False
10946,False,False,False,False,False,False,False,False,False,False
11804,False,False,False,False,False,False,False,False,False,False
12489,False,False,False,False,False,False,False,False,False,False
19074,False,False,False,False,False,False,False,False,False,False
19258,False,False,False,False,False,False,False,False,False,False
19272,False,False,False,False,False,False,False,False,False,False
19282,False,False,False,False,False,False,False,False,False,False
19704,False,False,False,False,False,False,False,False,False,False
19888,False,False,False,False,False,False,False,False,False,False
19944,False,False,False,False,False,False,False,False,False,False
19969,False,False,False,False,False,False,False,False,False,False
20096,False,False,False,False,True,False,False,False,False,False
20241,False,False,False,False,False,False,False,False,False,False
20259,False,False,False,False,False,False,False,False,False,False
20444,False,False,False,False,False,False,False,False,False,False
20764,False,False,False,False,False,False,False,False,False,False
21051,False,False,False,False,False,False,False,False,False,False
21797,False,False,False,False,False,False,False,False,False,False
22047,False,False,False,False,False,False,False,False,False,False
22560,False,False,False,False,False,False,False,False,False,False
22706,False,False,False,False,False,False,False,False,False,False
23297,False,False,False,False,False,False,False,False,False,False
23522,False,False,False,False,False,False,False,False,False,False
23554,False,False,False,False,False,False,False,False,False,False
23944,False,False,False,False,False,False,False,False,False,False
24581,False,False,False,False,False,False,False,False,False,False
25600,False,False,False,False,False,False,False,False,False,False
26133,False,False,False,False,False,False,False,False,False,False
